"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427119","1.16","14284","","","","0"
"2021/2022","Canada","2016A000011124","Optometry","Current dollars","75","units","0","v1073541819","1.20","10357","","","","0"
"2021/2022","Canada","2016A000011124","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427120","1.17","6097","","","","0"
"2021/2022","Canada","2016A000011124","Personal, protective and transportation services","Current dollars","75","units","0","v114648199","1.18","5836","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Total, field of study","Current dollars","75","units","0","v1001414656","2.19","3025","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Education","Current dollars","75","units","0","v62427161","2.1","2708","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427166","2.2","2706","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Humanities","Current dollars","75","units","0","v62427167","2.3","2611","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427168","2.4","2642","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Law","Current dollars","75","units","0","v1073541820","2.5","","..","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Business, management and public administration","Current dollars","75","units","0","v62427169","2.6","2664","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Physical and life sciences and technologies","Current dollars","75","units","0","v62427170","2.7","2652","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427171","2.8","2644","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Engineering","Current dollars","75","units","0","v62427172","2.9","2726","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Architecture","Current dollars","75","units","0","v1073541821","2.10","","..","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1001399408","2.11","2800","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Dentistry","Current dollars","75","units","0","v1073541822","2.12","","..","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Medicine","Current dollars","75","units","0","v62427162","2.13","14250","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Nursing","Current dollars","75","units","0","v62427163","2.14","2607","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Pharmacy","Current dollars","75","units","0","v62427164","2.15","2824","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Veterinary medicine","Current dollars","75","units","0","v1073541823","2.16","","..","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Optometry","Current dollars","75","units","0","v1073541824","2.20","","..","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427165","2.17","2618","","","","0"
"2021/2022","Newfoundland and Labrador","2016A000210","Personal, protective and transportation services","Current dollars","75","units","0","v114648200","2.18","2596","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Total, field of study","Current dollars","75","units","0","v1001414657","3.19","6951","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Education","Current dollars","75","units","0","v62427173","3.1","8604","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427180","3.2","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Humanities","Current dollars","75","units","0","v62427181","3.3","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427182","3.4","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Law","Current dollars","75","units","0","v1073541825","3.5","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Business, management and public administration","Current dollars","75","units","0","v62427184","3.6","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Physical and life sciences and technologies","Current dollars","75","units","0","v62427185","3.7","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427186","3.8","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Engineering","Current dollars","75","units","0","v62427187","3.9","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Architecture","Current dollars","75","units","0","v1073541826","3.10","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1001399409","3.11","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Dentistry","Current dollars","75","units","0","v1073541827","3.12","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Medicine","Current dollars","75","units","0","v1073541828","3.13","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Nursing","Current dollars","75","units","0","v62427176","3.14","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Pharmacy","Current dollars","75","units","0","v1073541829","3.15","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Veterinary medicine","Current dollars","75","units","0","v62427178","3.16","13796","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Optometry","Current dollars","75","units","0","v1073541831","3.20","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427179","3.17","6450","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Personal, protective and transportation services","Current dollars","75","units","0","v1073541830","3.18","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414658","4.19","9035","","","","0"
"2021/2022","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427188","4.1","8220","","","","0"
"2021/2022","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427196","4.2","8379","","","","0"
"2021/2022","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427197","4.3","7762","","","","0"
"2021/2022","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427198","4.4","7896","","","","0"
"2021/2022","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427199","4.5","16432","","","","0"
"2021/2022","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427200","4.6","8584","","","","0"
"2021/2022","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427201","4.7","8538","","","","0"
"2021/2022","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427202","4.8","8476","","","","0"
"2021/2022","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427203","4.9","11225","","","","0"
"2021/2022","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427189","4.10","8162","","","","0"
"2021/2022","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427190","4.11","8347","","","","0"
"2021/2022","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427191","4.12","27091","","","","0"
"2021/2022","Nova Scotia","2016A000212","Medicine","Current dollars","75","units","0","v62427192","4.13","21975","","","","0"
"2021/2022","Nova Scotia","2016A000212","Nursing","Current dollars","75","units","0","v62427193","4.14","8927","","","","0"
"2021/2022","Nova Scotia","2016A000212","Pharmacy","Current dollars","75","units","0","v62427194","4.15","13813","","","","0"
"2021/2022","Nova Scotia","2016A000212","Veterinary medicine","Current dollars","75","units","0","v1073541832","4.16","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Optometry","Current dollars","75","units","0","v1073541833","4.20","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427195","4.17","8824","","","","0"
"2021/2022","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1001399410","4.18","8101","","","","0"
"2021/2022","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414659","5.19","7995","","","","0"
"2021/2022","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427204","5.1","7463","","","","0"
"2021/2022","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427208","5.2","8430","","","","0"
"2021/2022","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427209","5.3","7622","","","","0"
"2021/2022","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427210","5.4","7850","","","","0"
"2021/2022","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427211","5.5","10975","","","","0"
"2021/2022","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427212","5.6","8125","","","","0"
"2021/2022","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427213","5.7","7986","","","","0"
"2021/2022","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427214","5.8","7675","","","","0"
"2021/2022","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427215","5.9","9102","","","","0"
"2021/2022","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073541834","5.10","","..","","","0"
